"adaptation_seconds","best_validation_loss","domain","eval_nll","eval_rmse","evaluation_block_displacement_m","evaluation_contact_steps","initial_validation_loss","model","multi_step_rmse","optimization_steps","residual","residual_norm","rolled_back","seed","shots","topology","sweep_config"
"13.155840499995975","","D2__mixed_composition","-37.285850524902344","0.0577249713242054","0.06072398458379948","101","","monolithic_matched","0.6090694069862366","","mixed_composition","3.1321966648101807","","7","2","D2","history_w10"
"0.0007033000001683831","","D2__mixed_composition","-37.226043701171875","0.054030999541282654","0.06072398458379948","101","","history_encoder","0.5500843524932861","","mixed_composition","0.6495208740234375","","7","2","D2","history_w10"
"13.40246300000581","","D2__mixed_composition","-39.44523620605469","0.05554397031664848","0.06072398458379948","101","","parameter_matched","0.572365939617157","","mixed_composition","3.8764312267303467","","7","2","D2","history_w10"
"0.0","","D2__mixed_composition","-38.307395935058594","0.05772840976715088","0.06072398458379948","101","","topology_only","0.4667094349861145","","mixed_composition","0.0","","7","5","D2","history_w10"
"36.693371500005014","-31.8445703125","D2__mixed_composition","-40.25016403198242","0.053220491856336594","0.06072398458379948","101","-31.727216796875","dfwm","0.4941149055957794","20","mixed_composition","0.4023998975753784","False","7","5","D2","history_w10"
"31.073254799994174","","D2__mixed_composition","-38.22310256958008","0.053836241364479065","0.06072398458379948","101","","residual_only","0.38688379526138306","","mixed_composition","1.1522070169448853","","7","5","D2","history_w10"
"34.15134829998715","","D2__mixed_composition","-37.410518646240234","0.05719182640314102","0.06072398458379948","101","","monolithic_matched","0.6082651019096375","","mixed_composition","3.0434443950653076","","7","5","D2","history_w10"
"0.0006515999848488718","","D2__mixed_composition","-37.02714920043945","0.054078370332717896","0.06072398458379948","101","","history_encoder","0.5492166876792908","","mixed_composition","0.5139046311378479","","7","5","D2","history_w10"
"30.096278400014853","","D2__mixed_composition","-39.342201232910156","0.05577891692519188","0.06072398458379948","101","","parameter_matched","0.5706509947776794","","mixed_composition","3.945744276046753","","7","5","D2","history_w10"
"0.0","","D3__mixed_composition","-35.07357406616211","0.06147633492946625","0.013306613433560757","7","","topology_only","0.4717353582382202","","mixed_composition","0.0","","7","0","D3","history_w10"
"0.0","","D3__mixed_composition","-35.397666931152344","0.0565885528922081","0.013306613433560757","7","","dfwm","0.5101956129074097","0","mixed_composition","0.0","False","7","0","D3","history_w10"
"0.0","","D3__mixed_composition","-39.083431243896484","0.04798568785190582","0.013306613433560757","7","","residual_only","0.401843398809433","","mixed_composition","0.0","","7","0","D3","history_w10"
"0.0","","D3__mixed_composition","-35.667518615722656","0.05900189280509949","0.013306613433560757","7","","monolithic_matched","0.6395272612571716","","mixed_composition","0.0","","7","0","D3","history_w10"
"0.0","","D3__mixed_composition","-35.066139221191406","0.06201085448265076","0.013306613433560757","7","","history_encoder","0.6547505259513855","","mixed_composition","0.0","","7","0","D3","history_w10"
"0.0","","D3__mixed_composition","-37.55879592895508","0.053242139518260956","0.013306613433560757","7","","parameter_matched","0.5923720002174377","","mixed_composition","0.0","","7","0","D3","history_w10"
"0.0","","D3__mixed_composition","-35.07357406616211","0.06147633492946625","0.013306613433560757","7","","topology_only","0.4717353582382202","","mixed_composition","0.0","","7","1","D3","history_w10"
"9.851367800001753","-33.103486328125","D3__mixed_composition","-35.12120056152344","0.05673760175704956","0.013306613433560757","7","-32.708125","dfwm","0.5172550678253174","20","mixed_composition","0.4944150745868683","False","7","1","D3","history_w10"
"6.65068560000509","","D3__mixed_composition","-34.703224182128906","0.05565311014652252","0.013306613433560757","7","","residual_only","0.367614209651947","","mixed_composition","1.3587868213653564","","7","1","D3","history_w10"
"6.522974699997576","","D3__mixed_composition","-35.491981506347656","0.06573258340358734","0.013306613433560757","7","","monolithic_matched","0.6816173791885376","","mixed_composition","3.332486629486084","","7","1","D3","history_w10"
"0.00044450000859797","","D3__mixed_composition","-36.38737106323242","0.06110847741365433","0.013306613433560757","7","","history_encoder","0.6529635787010193","","mixed_composition","0.429181307554245","","7","1","D3","history_w10"
"6.512834799999837","","D3__mixed_composition","-35.9077262878418","0.05644364655017853","0.013306613433560757","7","","parameter_matched","0.5719383955001831","","mixed_composition","3.6033847332000732","","7","1","D3","history_w10"
"0.0","","D3__mixed_composition","-35.07357406616211","0.06147633492946625","0.013306613433560757","7","","topology_only","0.4717353582382202","","mixed_composition","0.0","","7","2","D3","history_w10"
"14.05427670001518","-33.1167626953125","D3__mixed_composition","-35.079097747802734","0.056759100407361984","0.013306613433560757","7","-32.708125","dfwm","0.516945481300354","20","mixed_composition","0.5076565742492676","False","7","2","D3","history_w10"
"12.762475000025006","","D3__mixed_composition","-34.855621337890625","0.05536540225148201","0.013306613433560757","7","","residual_only","0.3694215416908264","","mixed_composition","1.253205418586731","","7","2","D3","history_w10"
"13.174675599992042","","D3__mixed_composition","-35.47532653808594","0.06533513963222504","0.013306613433560757","7","","monolithic_matched","0.6811414361000061","","mixed_composition","3.2951266765594482","","7","2","D3","history_w10"
"0.0005109999910928309","","D3__mixed_composition","-36.662837982177734","0.060951583087444305","0.013306613433560757","7","","history_encoder","0.6519038081169128","","mixed_composition","0.47506025433540344","","7","2","D3","history_w10"
"13.271648100024322","","D3__mixed_composition","-35.82841110229492","0.05642765760421753","0.013306613433560757","7","","parameter_matched","0.573552668094635","","mixed_composition","3.534191370010376","","7","2","D3","history_w10"
"0.0","","D3__mixed_composition","-35.07357406616211","0.06147633492946625","0.013306613433560757","7","","topology_only","0.4717353582382202","","mixed_composition","0.0","","7","5","D3","history_w10"
"35.98272810000344","-33.113583984375","D3__mixed_composition","-35.08540344238281","0.05675135925412178","0.013306613433560757","7","-32.708125","dfwm","0.5168744325637817","20","mixed_composition","0.5056854486465454","False","7","5","D3","history_w10"
