adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
7.189734600004158,D3__mixed_composition,-45.63716125488281,0.04832921549677849,monolithic_matched,0.26338064670562744,mixed_composition,1.0959455966949463,17,1,D3
0.0003667999990284443,D3__mixed_composition,-44.17850875854492,0.034717172384262085,history_encoder,0.1652245670557022,mixed_composition,0.8611449599266052,17,1,D3
7.049934900001972,D3__mixed_composition,-39.71976089477539,0.03317912667989731,parameter_matched,0.13321098685264587,mixed_composition,1.6418579816818237,17,1,D3
0.0,D3__mixed_composition,-43.11051940917969,0.034279994666576385,topology_only,0.17989316582679749,mixed_composition,0.0,17,2,D3
17.813567699995474,D3__mixed_composition,-36.82826232910156,0.03388472646474838,dfwm,0.1633523553609848,mixed_composition,1.7630642652511597,17,2,D3
19.258582900001784,D3__mixed_composition,-47.62779235839844,0.03355620428919792,residual_only,0.15081922709941864,mixed_composition,0.691565215587616,17,2,D3
16.923149700000067,D3__mixed_composition,-45.63216018676758,0.045552920550107956,monolithic_matched,0.251131147146225,mixed_composition,0.8395491242408752,17,2,D3
0.0003704999980982393,D3__mixed_composition,-44.199371337890625,0.03475658595561981,history_encoder,0.16466476023197174,mixed_composition,1.055810570716858,17,2,D3
14.90875750000123,D3__mixed_composition,-39.59694290161133,0.03315562754869461,parameter_matched,0.13147149980068207,mixed_composition,1.7138783931732178,17,2,D3
0.0,D3__mixed_composition,-43.11051940917969,0.034279994666576385,topology_only,0.17989316582679749,mixed_composition,0.0,17,5,D3
45.894739199997275,D3__mixed_composition,-36.77717971801758,0.033973727375268936,dfwm,0.16380970180034637,mixed_composition,1.9480661153793335,17,5,D3
44.027375299992855,D3__mixed_composition,-47.66282653808594,0.033458828926086426,residual_only,0.14992724359035492,mixed_composition,0.5880847573280334,17,5,D3
42.71577110000362,D3__mixed_composition,-45.709075927734375,0.04569550231099129,monolithic_matched,0.24884434044361115,mixed_composition,0.8266013264656067,17,5,D3
0.000498099994729273,D3__mixed_composition,-44.20481872558594,0.0347309485077858,history_encoder,0.16468553245067596,mixed_composition,1.0090826749801636,17,5,D3
41.81325319998723,D3__mixed_composition,-39.51848220825195,0.03327740356326103,parameter_matched,0.13229484856128693,mixed_composition,1.7310560941696167,17,5,D3
0.0,D2__mixed_composition,-47.92555618286133,0.03904906287789345,topology_only,0.17280715703964233,mixed_composition,0.0,27,0,D2
0.0,D2__mixed_composition,-45.6003303527832,0.03781161829829216,dfwm,0.1878172606229782,mixed_composition,0.0,27,0,D2
0.0,D2__mixed_composition,-43.518062591552734,0.03660205751657486,residual_only,0.1689668744802475,mixed_composition,0.0,27,0,D2
0.0,D2__mixed_composition,-47.29256057739258,0.03833191841840744,monolithic_matched,0.18889214098453522,mixed_composition,0.0,27,0,D2
0.0,D2__mixed_composition,-45.7478141784668,0.03868873789906502,history_encoder,0.17581883072853088,mixed_composition,0.0,27,0,D2
0.0,D2__mixed_composition,-44.93104934692383,0.038334861397743225,parameter_matched,0.17614538967609406,mixed_composition,0.0,27,0,D2
0.0,D2__mixed_composition,-47.92555618286133,0.03904906287789345,topology_only,0.17280715703964233,mixed_composition,0.0,27,1,D2
