adaptation_seconds,domain,eval_nll,eval_rmse,model,residual,residual_norm,seed,shots,topology
8.745243999990635,D3__mixed_unseen,-25.992738723754883,0.06985988467931747,residual_only,mixed_unseen,2.214472532272339,27,1,D3
8.62999749998562,D3__mixed_unseen,-25.517221450805664,0.07005272805690765,monolithic_matched,mixed_unseen,2.6569674015045166,27,1,D3
0.0010051999997813255,D3__mixed_unseen,-20.241287231445312,0.07185054570436478,history_encoder,mixed_unseen,1.4258415699005127,27,1,D3
8.182353700016392,D3__mixed_unseen,-24.988998413085938,0.07201304286718369,parameter_matched,mixed_unseen,4.2251057624816895,27,1,D3
0.0,D3__mixed_unseen,-22.88432502746582,0.07794542610645294,topology_only,mixed_unseen,0.0,27,2,D3
16.76648930000374,D3__mixed_unseen,-24.044025421142578,0.07193002104759216,dfwm,mixed_unseen,2.467097759246826,27,2,D3
17.113456300023245,D3__mixed_unseen,-25.28001594543457,0.06663300096988678,residual_only,mixed_unseen,1.496265172958374,27,2,D3
16.85283290001098,D3__mixed_unseen,-25.195951461791992,0.07143177837133408,monolithic_matched,mixed_unseen,2.53730845451355,27,2,D3
0.0010033000144176185,D3__mixed_unseen,-21.598474502563477,0.07110722362995148,history_encoder,mixed_unseen,0.7775091528892517,27,2,D3
17.02975330001209,D3__mixed_unseen,-24.59152603149414,0.07186903059482574,parameter_matched,mixed_unseen,3.344568967819214,27,2,D3
0.0,D3__mixed_unseen,-22.88432502746582,0.07794542610645294,topology_only,mixed_unseen,0.0,27,5,D3
42.89707990002353,D3__mixed_unseen,-24.650623321533203,0.0676763728260994,dfwm,mixed_unseen,2.220785617828369,27,5,D3
42.08394599999883,D3__mixed_unseen,-25.977943420410156,0.06590002030134201,residual_only,mixed_unseen,1.3719570636749268,27,5,D3
42.93065319999005,D3__mixed_unseen,-25.5018253326416,0.06978040933609009,monolithic_matched,mixed_unseen,2.2769482135772705,27,5,D3
0.0006599999906029552,D3__mixed_unseen,-20.950780868530273,0.07142657786607742,history_encoder,mixed_unseen,1.1165423393249512,27,5,D3
41.70217989999219,D3__mixed_unseen,-25.017986297607422,0.07134746015071869,parameter_matched,mixed_unseen,3.655526876449585,27,5,D3
0.0,D4__mixed_composition,-23.901918411254883,0.08197855949401855,topology_only,mixed_composition,0.0,27,0,D4
0.0,D4__mixed_composition,-22.98603630065918,0.08101877570152283,dfwm,mixed_composition,0.0,27,0,D4
0.0,D4__mixed_composition,-25.233922958374023,0.07773204892873764,residual_only,mixed_composition,0.0,27,0,D4
0.0,D4__mixed_composition,-24.286609649658203,0.08138131350278854,monolithic_matched,mixed_composition,0.0,27,0,D4
0.0,D4__mixed_composition,-24.110790252685547,0.0802115947008133,history_encoder,mixed_composition,0.0,27,0,D4
0.0,D4__mixed_composition,-23.90943145751953,0.07796043902635574,parameter_matched,mixed_composition,0.0,27,0,D4
0.0,D4__mixed_composition,-23.901918411254883,0.08197855949401855,topology_only,mixed_composition,0.0,27,1,D4
8.213261400000192,D4__mixed_composition,-23.148269653320312,0.08140343427658081,dfwm,mixed_composition,5.854786396026611,27,1,D4
8.264158500009216,D4__mixed_composition,-24.202640533447266,0.08401662111282349,residual_only,mixed_composition,1.6245957612991333,27,1,D4
8.549685100006172,D4__mixed_composition,-24.235876083374023,0.0865388885140419,monolithic_matched,mixed_composition,2.642857313156128,27,1,D4
0.00044239999260753393,D4__mixed_composition,-23.023178100585938,0.08106286823749542,history_encoder,mixed_composition,1.2275875806808472,27,1,D4
8.323599600000307,D4__mixed_composition,-23.0145263671875,0.08079694956541061,parameter_matched,mixed_composition,2.747558355331421,27,1,D4
0.0,D4__mixed_composition,-23.901918411254883,0.08197855949401855,topology_only,mixed_composition,0.0,27,2,D4
16.857896600005915,D4__mixed_composition,-23.211458206176758,0.08035515248775482,dfwm,mixed_composition,5.867525100708008,27,2,D4
17.19776889999048,D4__mixed_composition,-23.38433265686035,0.09028276056051254,residual_only,mixed_composition,1.913673758506775,27,2,D4
16.636884300009115,D4__mixed_composition,-25.085742950439453,0.08588756620883942,monolithic_matched,mixed_composition,2.829434633255005,27,2,D4
0.000458399998024106,D4__mixed_composition,-22.893245697021484,0.08115886896848679,history_encoder,mixed_composition,1.2720942497253418,27,2,D4
16.730515900009777,D4__mixed_composition,-23.296817779541016,0.08259819447994232,parameter_matched,mixed_composition,3.7238752841949463,27,2,D4
0.0,D4__mixed_composition,-23.901918411254883,0.08197855949401855,topology_only,mixed_composition,0.0,27,5,D4
41.99573450000025,D4__mixed_composition,-23.636201858520508,0.07881548255681992,dfwm,mixed_composition,4.511483192443848,27,5,D4
42.3686418000143,D4__mixed_composition,-25.302438735961914,0.08042595535516739,residual_only,mixed_composition,1.816851019859314,27,5,D4
41.34079980000388,D4__mixed_composition,-24.922462463378906,0.08514711260795593,monolithic_matched,mixed_composition,2.1861062049865723,27,5,D4
0.0004904000088572502,D4__mixed_composition,-23.288705825805664,0.08080308139324188,history_encoder,mixed_composition,1.0636680126190186,27,5,D4
42.50447340001119,D4__mixed_composition,-24.630931854248047,0.07576841861009598,parameter_matched,mixed_composition,4.878436088562012,27,5,D4
0.0,D4__mixed_unseen,-23.890417098999023,0.07463517040014267,topology_only,mixed_unseen,0.0,27,0,D4
0.0,D4__mixed_unseen,-22.717851638793945,0.07423104345798492,dfwm,mixed_unseen,0.0,27,0,D4
0.0,D4__mixed_unseen,-25.17289161682129,0.06885825842618942,residual_only,mixed_unseen,0.0,27,0,D4
0.0,D4__mixed_unseen,-23.902542114257812,0.07415797561407089,monolithic_matched,mixed_unseen,0.0,27,0,D4
0.0,D4__mixed_unseen,-23.258102416992188,0.07185795158147812,history_encoder,mixed_unseen,0.0,27,0,D4
0.0,D4__mixed_unseen,-23.566225051879883,0.06984251737594604,parameter_matched,mixed_unseen,0.0,27,0,D4
